"","","","f1"
"4677",0.6,-0.5,-1.38539816339745
"4678",2.53,0.84,3.43099816339745
"4679",2.33,-0.58,-3.10899816339745
"4680",2.24,0.29,3.06949816339745
"4681",-0.6,-0.02,-0.00659373873126898
"4682",-0.22,-0.31,-0.462434023802231
"4683",0.24,-0.18,-0.922998163397448
"4684",1.7,0.89,2.63749816339745
"4685",2.46,0.61,3.25749816339745
"4686",0.72,0.82,1.60779816339745
"4687",0.85,-0.34,-1.60979816339745
"4688",-0.66,0.5,0.431756332764252
"4689",2.55,-0.82,-3.23299816339745
"4690",3.1,0.23,3.95829816339745
"4691",1.6,-0.62,-2.37099816339745
"4692",1.57,0.56,2.35899816339745
"4693",-0.31,0.05,0.114550192216958
"4694",1.69,-0.67,-2.44649816339745
"4695",0.52,-0.18,-1.20299816339745
"4696",2.05,0.21,2.91949816339745
"4697",0.51,-0.82,-1.19299816339745
"4698",-0.39,-0.42,-0.405858334871973
"4699",2.43,0.89,3.36749816339745
"4700",1.43,-0.37,-2.19849816339745
"4701",1.25,0.36,2.05499816339745
"4702",-0.77,0.35,0.332900528411818
"4703",0.41,-0.43,-1.19049816339745
"4704",0.44,-0.16,-1.10979816339745
"4705",2.75,0.18,3.63779816339745
"4706",1.32,-0.64,-2.08579816339745
"4707",-0.11,-0.75,-0.646007719441926
"4708",3.08,0.26,3.92299816339745
"4709",1.61,-0.26,-2.33779816339745
"4710",0.71,-0.85,-1.37289816339745
"4711",2.36,-0.38,-3.13099816339745
"4712",2.95,-0.86,-3.60579816339745
"4713",2.88,0.34,3.69099816339745
"4714",1.79,-0.15,-2.45289816339745
"4715",0.52,-0.9,-1.14539816339745
"4716",2.4,-0.51,-3.18529816339745
"4717",2.37,0.23,3.22829816339745
"4718",0.69,-0.1,-1.31539816339745
"4719",2.5,0.16,3.40099816339745
"4720",-0.07,0.81,0.840276311592445
"4721",0.17,0.6,0.965398163397448
"4722",2.13,0.39,2.92749816339745
"4723",2.73,0.68,3.54779816339745
"4724",0.82,-0.39,-1.59329816339745
"4725",-0.4,0.53,0.48903857741747
"4726",1.4,-0.36,-2.16579816339745
"4727",0.49,0.68,1.30779816339745
"4728",0.71,-0.56,-1.49179816339745
"4729",0.56,-0.44,-1.34179816339745
"4730",0.08,0.17,0.974298163397448
"4731",2.01,0.8,2.88539816339745
"4732",1.07,-0.84,-1.73979816339745
"4733",0.77,-0.71,-1.51129816339745
"4734",1.75,-0.67,-2.50649816339745
"4735",0.16,-0.14,-0.815798163397448
"4736",-0.48,-0.56,-0.374648583917044
"4737",-0.59,0.17,0.153265138548811
"4738",3.19,-0.23,-3.90249816339745
"4739",-0.4,0.27,0.297177692874839
"4740",1.69,-0.48,-2.47499816339745
"4741",1.62,0.63,2.42229816339745
"4742",1.26,-0.54,-2.04379816339745
"4743",1.97,-0.85,-2.63289816339745
"4744",2.19,-0.56,-2.97179816339745
"4745",1.32,-0.33,-2.07649816339745
"4746",0.95,-0.87,-1.59849816339745
"4747",1.87,-0.48,-2.65499816339745
"4748",0.12,-0.15,-0.782898163397448
"4749",0.61,-0.49,-1.39529816339745
"4750",-0.17,0.81,0.789313921045234
"4751",-0.35,0.68,0.617839120114245
"4752",0.46,0.17,1.35429816339745
"4753",0.28,-0.74,-1.00779816339745
"4754",0.09,-0.77,-0.802498163397448
"4755",1.07,0.61,1.86749816339745
"4756",1.31,-0.32,-2.06299816339745
"4757",1.11,0.38,1.90979816339745
"4758",0.14,0.37,0.942298163397448
"4759",1.92,-0.26,-2.64779816339745
"4760",-0.27,-0.47,-0.522914152826283
"4761",-0.17,-0.8,-0.579668536144394
"4762",2.8,0.88,3.72979816339745
"4763",-0.62,-0.07,-0.0408526650073549
"4764",0.41,-0.3,-1.15539816339745
"4765",0.52,0.8,1.39539816339745
"4766",1.6,0.78,2.46379816339745
"4767",1.64,0.73,2.47829816339745
"4768",2.42,0.89,3.35749816339745
"4769",-0.59,0.38,0.326813379623087
"4770",1.08,-0.22,-1.78699816339745
"4771",0.04,-0.85,-0.702898163397448
"4772",2.58,0.76,3.43299816339745
"4773",2.83,-0.12,-3.47099816339745
"4774",0.46,-0.21,-1.16129816339745
"4775",2.19,0.31,3.01149816339745
"4776",2.56,-0.75,-3.28289816339745
"4777",1.44,-0.81,-2.12929816339745
"4778",0.61,0.52,1.39579816339745
"4779",2.75,0.37,3.55229816339745
"4780",2.52,-0.66,-3.27979816339745
"4781",2.84,-0.5,-3.62539816339745
"4782",0.91,-0.64,-1.67579816339745
"4783",-0.59,-0.08,-0.0582846681030334
"4784",0.74,-0.34,-1.49979816339745
"4785",0.85,-0.55,-1.63289816339745
"4786",2.41,0.51,3.19549816339745
"4787",1.35,-0.26,-2.07779816339745
"4788",0.09,0.43,0.880298163397448
"4789",1.24,0.1,2.18539816339745
"4790",2.05,0.67,2.86429816339745
"4791",1.24,0.55,2.02789816339745
"4792",0.06,0.24,0.912998163397448
"4793",0.52,0.21,1.38949816339745
"4794",0.74,-0.22,-1.44699816339745
"4795",-0.18,0.8,0.777140942223553
"4796",1.79,0.38,2.58979816339745
"4797",2.69,-0.39,-3.46329816339745
